,title,publication,date,exclude,MWPS,MStopWPS,sentence_per_article,Burnet,Doherty,BlakelyThompson
422, Politicians got a fair bit right on Covid-19 as journalists split on party lines," The Australian (Online); Canberra, A.C.T."," Sep 5, 2021",0.0,21.274193548387096,7.258064516129032,62.0,,Doherty,
423, It’s a jabs rate race to stall inevitable," The Australian (Online); Canberra, A.C.T."," Sep 5, 2021",0.0,34.31578947368421,12.68421052631579,19.0,,Doherty,
424, Geelong edging towards more freedoms this week amid promising regional figures, Geelong Advertiser (Online); Geelong," Sep 5, 2021",0.0,26.681818181818183,8.954545454545455,22.0,Burnet,,
425, A NEW TWIST IN VIRUS POLITICS," The Courier - Mail; Brisbane, Qld."," Sep 5, 2021",0.0,27.666666666666668,12.909090909090908,33.0,,Doherty,
426, NSW cases could hit 3000 a day: professor, AAP General News Wire; Sydney," Sep 5, 2021",1.0,30.666666666666668,9.333333333333334,3.0,,,Blakely
427, NSW cases could hit 3000 a day: professor, AAP General News Wire; Sydney," Sep 5, 2021",1.0,31.333333333333332,9.666666666666666,3.0,,,Blakely
428, Queensland records one new locally acquired case of COVID-19:   Queensland records one new locally acquired case of COVID-19 — the mother of the four-year-old Logan girl who tested positive on Friday., ABC Premium News; Sydney," Sep 5, 2021",0.0,22.93548387096774,7.451612903225806,31.0,,Doherty,
429, PANDEMIC POLITICS TAKE ANOTHER TURN," Herald Sun; Melbourne, Vic."," Sep 5, 2021",0.0,27.606060606060606,12.878787878787879,33.0,,Doherty,
430, Writing’s on (border) wall for hermit states," Sunday Telegraph; Surry Hills, N.S.W."," Sep 5, 2021",0.0,26.125,12.1875,32.0,,Doherty,
431, A NEW TWIST IN VIRUS POLITICS," The Courier - Mail; Brisbane, Qld."," Sep 5, 2021",0.0,27.666666666666668,12.909090909090908,33.0,,Doherty,
432, Hunt backs jabs for over-12s despite doubts:   exclusive," Sun Herald; Sydney, N.S.W."," Sep 5, 2021",0.0,35.166666666666664,12.222222222222221,18.0,,Doherty,
433, Labor grapples with itself over when to open up," Sun Herald; Sydney, N.S.W."," Sep 5, 2021",0.0,26.727272727272727,9.763636363636364,55.0,,Doherty,
434, Jabs for kids backed over UK finding:   EXCLUSIVE," Sunday Age; Melbourne, Vic."," Sep 5, 2021",0.0,36.55555555555556,12.666666666666666,18.0,,Doherty,
435, Labor in a bind as it grapples with how to support a reopening:   ANALYSIS," Sunday Age; Melbourne, Vic."," Sep 5, 2021",0.0,25.365853658536587,9.170731707317072,41.0,,Doherty,
436," It’s our daycare of reckoning as girl , 4, gets virus"," The Courier - Mail; Brisbane, Qld."," Sep 4, 2021",0.0,28.90909090909091,9.295454545454545,44.0,,Doherty,
437, Premier’s week of confusing messages," The Courier - Mail; Brisbane, Qld."," Sep 4, 2021",0.0,24.0,9.25,12.0,,Doherty,
438, Victoria records 183 new Covid cases on Sunday," News.com.au; Sydney, N.S.W."," Sep 4, 2021",0.0,35.10344827586207,12.758620689655173,29.0,Burnet,,
439, James Campbell: Covid politics will decide elections for state premiers, Herald Sun (Online); Melbourne," Sep 4, 2021",0.0,27.8125,13.25,32.0,,Doherty,
440," Data warns of 40,000 cases daily"," The Advertiser; Adelaide, S. Aust."," Sep 4, 2021",0.0,28.142857142857142,8.142857142857142,7.0,,Doherty,
441," It’s our daycare of reckoning as girl, 4, gets virus"," The Courier - Mail; Brisbane, Qld."," Sep 4, 2021",0.0,29.142857142857142,9.357142857142858,42.0,,Doherty,
442, UK Pfizer deal to speed up jab rates," Weekend Australian; Canberra, A.C.T."," Sep 4, 2021",0.0,27.14814814814815,9.444444444444445,27.0,,Doherty,
443, Race to find new contacts," Townsville Bulletin; Townsville, Qld."," Sep 4, 2021",0.0,31.4375,10.25,16.0,,Doherty,
444, Premier’s week of confusing messages," The Courier - Mail; Brisbane, Qld."," Sep 4, 2021",0.0,24.0,9.25,12.0,,Doherty,
445, Moderna jab for 12-17 year-olds on the way, AAP General News Wire; Sydney," Sep 4, 2021",1.0,24.0,7.0,5.0,,,
446, Worsening COVID week as leaders argue over vaccination triggers to end lockdowns," Newcastle Herald; Newcastle, N.S.W."," Sep 4, 2021",0.0,28.2,8.55,20.0,,Doherty,
447, We got it wrong on NRL arrivals: Premier," Newcastle Herald; Newcastle, N.S.W."," Sep 4, 2021",0.0,21.636363636363637,7.7727272727272725,22.0,,Doherty,
448, International travel hopes rebound with more vaccine supply," The Canberra Times; Canberra, A.C.T."," Sep 4, 2021",0.0,26.65625,9.21875,32.0,,Doherty,
449, Andrew Barr and the spotlight of the pandemic press conference," The Canberra Times; Canberra, A.C.T."," Sep 4, 2021",0.0,25.126984126984127,9.079365079365079,63.0,,Doherty,
450, Andrew Barr and the spotlight of the pandemic press conference," The Canberra Times; Canberra, A.C.T."," Sep 4, 2021",0.0,25.126984126984127,9.079365079365079,63.0,,Doherty,
451, The transition to living with 'endemic' COVID could be rough," The Canberra Times; Canberra, A.C.T."," Sep 4, 2021",0.0,24.441176470588236,8.5,34.0,,Doherty,
452, International travel hopes rebound with more vaccine supply," The Canberra Times; Canberra, A.C.T."," Sep 4, 2021",0.0,26.65625,9.21875,32.0,,Doherty,
453, The transition to living with 'endemic' COVID could be rough," The Canberra Times; Canberra, A.C.T."," Sep 4, 2021",0.0,24.441176470588236,8.5,34.0,,Doherty,
454, Bracing for Delta," Sydney Morning Herald; Sydney, N.S.W."," Sep 4, 2021",0.0,28.227272727272727,9.806818181818182,88.0,Burnet,Doherty,Thompson
455, Where we're at on jabs and kids:   Explainer," The Age; Melbourne, Vic."," Sep 4, 2021",0.0,23.112244897959183,8.173469387755102,98.0,,Doherty,
456, Covid Qld: Boulevard Early Learning Centre and Windaroo State School closed after young girl tests positive to Covid-19," The Courier - Mail (Online); Brisbane, Qld."," Sep 3, 2021",0.0,33.03703703703704,11.62962962962963,27.0,,Doherty,
457, Covid Qld: Premier’s regrettable week could have been avoided with an early apology," The Courier - Mail (Online); Brisbane, Qld."," Sep 3, 2021",0.0,24.454545454545453,9.545454545454545,11.0,,Doherty,
458, Two jabs key to unlocking Victorian events, Herald Sun (Online); Melbourne," Sep 3, 2021",1.0,28.966666666666665,10.566666666666666,30.0,,,
459, CHO Jeannette Young explodes at question on level of Covid deaths she would be ‘comfortable with’," The Courier - Mail (Online); Brisban e, Qld."," Sep 3, 2021",0.0,30.142857142857142,11.0,14.0,,Doherty,
460, Premier apologises over NRL flight as state records zero Covid cases," The Courier - Mail (Online); Brisbane, Qld."," Sep 3, 2021",0.0,28.014285714285716,10.657142857142857,70.0,,Doherty,
461, Premier living in state of ‘denial’," The Gold Coast Bulletin; Southport, Qld."," Sep 3, 2021",0.0,24.583333333333332,8.708333333333334,24.0,,Doherty,
462, PREMIER’S FAKE NEWS," The Courier - Mail; Brisbane, Qld."," Sep 3, 2021",0.0,58.666666666666664,16.0,3.0,,Doherty,
463, Flaw and border for Anna," The Daily Telegraph; Surry Hills, N.S.W."," Sep 3, 2021",0.0,31.928571428571427,9.857142857142858,14.0,,Doherty,
464, ‘MISLEADING’ FROM FRONT," The Courier - Mail; Brisbane, Qld."," Sep 3, 2021",0.0,33.130434782608695,10.956521739130435,23.0,,Doherty,
465, Lagging states widen the divide before reopening," The Australian; Canberra, A.C.T."," Sep 3, 2021",0.0,34.81481481481482,12.333333333333334,27.0,,Doherty,
466, Home tests the key to getting our kids back to school sooner," Herald Sun; Melbourne, Vic."," Sep 3, 2021",0.0,27.2,8.533333333333333,15.0,,,
467, We’re sick to death of Anna," The Daily Telegraph; Surry Hills, N.S.W."," Sep 3, 2021",0.0,31.928571428571427,9.857142857142858,14.0,,Doherty,
468, Premier living in state of ‘denial’," Townsville Bulletin; Townsville, Qld."," Sep 3, 2021",0.0,24.583333333333332,8.708333333333334,24.0,,Doherty,
469, Albanese goes cold on Premier’s push," The Australian; Canberra, A.C.T."," Sep 3, 2021",0.0,27.65,9.85,20.0,,Doherty,
470, Private plan for Covid wave," The Australian; Canberra, A.C.T."," Sep 3, 2021",0.0,28.18421052631579,8.763157894736842,38.0,,Doherty,
471, Albanese goes cold on Premier’s push," The Australian; Canberra, A.C.T."," Sep 3, 2021",0.0,27.65,9.85,20.0,,Doherty,
472, ‘MISLEADING’ FROM FRONT," The Courier - Mail; Brisbane, Qld."," Sep 3, 2021",0.0,37.84615384615385,10.5,26.0,,Doherty,
473, PREMIER’S FAKE NEWS," The Courier - Mail; Brisbane, Qld."," Sep 3, 2021",0.0,58.666666666666664,16.0,3.0,,Doherty,
474, PREMIER’S FAKE NEWS," The Courier - Mail; Brisbane, Qld."," Sep 3, 2021",0.0,58.666666666666664,16.0,3.0,,Doherty,
475, Put scaremongering behind us for good," The Courier - Mail; Brisbane, Qld."," Sep 3, 2021",0.0,27.17391304347826,10.695652173913043,23.0,,Doherty,
476, Lagging states widen the divide before reopening," The Australian; Canberra, A.C.T."," Sep 3, 2021",0.0,34.81481481481482,12.333333333333334,27.0,,Doherty,
477, PREMIER’S FAKE NEWS," The Courier - Mail; Brisbane, Qld."," Sep 3, 2021",0.0,58.666666666666664,16.0,3.0,,Doherty,
478, We’re sick to death of Anna," The Daily Telegraph; Surry Hills, N.S.W."," Sep 3, 2021",0.0,31.928571428571427,9.857142857142858,14.0,,Doherty,
479, Conflict over use of Covid outlook," The Cairns Post; Cairns, Qld."," Sep 3, 2021",0.0,30.266666666666666,9.866666666666667,15.0,,Doherty,
480," Qld records new virus case, family unwell"," Queensland Country Life; Brisbane, Qld."," Sep 3, 2021",0.0,24.071428571428573,9.107142857142858,28.0,,Doherty,
481, Treasurer lashes Qld premier, Timaru Herald; Timaru," Sep 3, 2021",0.0,21.47826086956522,7.173913043478261,23.0,,,Blakely
482, Treasurer lashes Qld premier," The Southland Times; Invercargill, New Zealand"," Sep 3, 2021",0.0,21.47826086956522,7.173913043478261,23.0,,,Blakely
483, Treasurer lashes Qld premier," Taranaki Daily News; New Plymouth, New Zealand"," Sep 3, 2021",0.0,21.47826086956522,7.173913043478261,23.0,,,Blakely
484, NSW COVID-19 cases back above 1200 as 7 million jabs milestone hit," The Daily Advertiser; Wagga Wagga, N.S.W."," Sep 3, 2021",0.0,28.11764705882353,9.176470588235293,34.0,,Doherty,
485, Treasurer lashes Qld premier," Dominion Post; Wellington, New Zealand"," Sep 3, 2021",0.0,21.47826086956522,7.173913043478261,23.0,,,Blakely
486, Treasurer lashes Qld premier," Waikato Times; Hamilton, New Zealand"," Sep 3, 2021",0.0,21.47826086956522,7.173913043478261,23.0,,,Blakely
487," The Doherty Report: here, for you"," The Canberra Times; Canberra, A.C.T."," Sep 3, 2021",0.0,22.0,7.714285714285714,14.0,Burnet,Doherty,
488," Deaths, children become leaders' focus"," The Canberra Times; Canberra, A.C.T."," Sep 3, 2021",0.0,26.757575757575758,8.787878787878787,33.0,,Doherty,
489," Deaths, children become leaders' focus"," The Canberra Times; Canberra, A.C.T."," Sep 3, 2021",0.0,26.757575757575758,8.787878787878787,33.0,,Doherty,
490, Treasurer lashes Qld premier," The Nelson Mail; Nelson, New Zealand"," Sep 3, 2021",0.0,21.47826086956522,7.173913043478261,23.0,,,Blakely
491, Treasurer lashes Qld premier," The Marlborough Express; Blenheim, New Zealand"," Sep 3, 2021",0.0,21.47826086956522,7.173913043478261,23.0,,,Blakely
492, Treasurer lashes Qld premier," The Press; Christchurch, New Zealand"," Sep 3, 2021",0.0,21.47826086956522,7.173913043478261,23.0,,,Blakely
493, When a playground reopening is cause for genuine excitement," The Canberra Times; Canberra, A.C.T."," Sep 3, 2021",0.0,24.434782608695652,8.304347826086957,23.0,,Doherty,
494, NSW COVID-19 cases back above 1200 as 7 million jabs milestone hit," The Daily Advertiser; Wagga Wagga, N.S.W."," Sep 3, 2021",0.0,28.11764705882353,9.176470588235293,34.0,,Doherty,
495," The Doherty Report: here, for you"," The Canberra Times; Canberra, A.C.T."," Sep 3, 2021",0.0,22.0,7.714285714285714,14.0,Burnet,Doherty,
496, When a playground reopening is cause for genuine excitement," The Canberra Times; Canberra, A.C.T."," Sep 3, 2021",0.0,24.434782608695652,8.304347826086957,23.0,,Doherty,
497, Political squabbles mask larger reality of life with virus," Sydney Morning Herald; Sydney, N.S.W."," Sep 3, 2021",0.0,23.625,8.84375,32.0,,Doherty,
498, Palaszczuk poisons reopening plan with faulty analysis of Doherty modelling," Sydney Morning Herald; Sydney, N.S.W."," Sep 3, 2021",0.0,18.62857142857143,6.114285714285714,35.0,,Doherty,
499, Live with the virus: Pressure builds on COVID-free states to face reality," Sydney Morning Herald; Sydney, N.S.W."," Sep 3, 2021",0.0,27.61904761904762,9.761904761904763,21.0,,Doherty,
500," Vic paramedics, triple zero under pressure", AAP General News Wire; Sydney," Sep 28, 2021",1.0,30.5,11.75,4.0,,,
501," Ambulance, triple zero delays hit Victoria", AAP General News Wire; Sydney," Sep 28, 2021",1.0,25.571428571428573,7.714285714285714,7.0,,,
502, Aviation worker tests positive in Qld, AAP Bulletin Wire; Sydney," Sep 28, 2021",0.0,26.59090909090909,8.5,22.0,,Doherty,
503, Hopes for fall in cases as jab numbers continue rise," The Age; Melbourne, Vic."," Sep 28, 2021",0.0,29.423076923076923,9.384615384615385,26.0,Burnet,,Blakely
504, Covid Qld: New case spring up as authorities scramble to trace contacts," The Courier - Mail (Online); Brisbane, Qld."," Sep 27, 2021",0.0,27.464285714285715,9.625,56.0,,Doherty,
505, Bill Shorten criticises Scott Morrison for leaving Australia a divided nation," News.com.au; Sydney, N.S.W."," Sep 27, 2021",0.0,29.45,11.05,20.0,,Doherty,
506," NSW road map out of lockdown compared to US, Denmark, UK"," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 27, 2021",0.0,36.96875,13.46875,32.0,,Doherty,
507, Delta delay ‘to set economic recovery back by six months’," The Australian (Online); Canberra, A.C.T."," Sep 27, 2021",0.0,40.06666666666667,12.8,15.0,,Doherty,
508, Latrobe Valley plunged into 7 day snap lockdown, Herald Sun (Online); Melbourne," Sep 27, 2021",0.0,29.76829268292683,10.036585365853659,164.0,,Doherty,
509, Covid-19 Qld: Premier requests modelling feds say she already has," The Courier - Mail (Online); Brisbane, Qld."," Sep 27, 2021",0.0,39.78947368421053,14.578947368421053,19.0,,Doherty,
510, Opinion: Queensland’s own Three Stooges more of a tragicomedy," The Courier - Mail (Online); Brisbane, Qld."," Sep 27, 2021",0.0,28.431818181818183,10.863636363636363,44.0,,Doherty,
511, Vaccination uptake proves modelling pessimists wrong," The Australian (Online); Canberra, A.C.T."," Sep 27, 2021",0.0,31.5,11.307692307692308,26.0,Burnet,,
512, ‘What’s his name?’ Palaszczuk’s snipe at Barnaby Joyce as Queensland records zero new Covid-19 cases," News.com.au; Sydney, N.S.W."," Sep 27, 2021",0.0,27.0,9.45,20.0,,Doherty,
513," Queensland Opposition says authorities must lift their game to boost Indigenous vaccination:   Opposition Leader David Crisafulli visits the Indigenous community of Yarrabah in Far North Queensland, where only about 15 per cent of people are fully vaccinated. The Yarrabah Mayor says they are struggling to address entrenched vaccine hesistancy.", ABC Premium News; Sydney," Sep 27, 2021",0.0,26.52777777777778,9.083333333333334,36.0,,Doherty,
514, Aviation worker tests positive in Qld, AAP General News Wire; Sydney," Sep 27, 2021",0.0,26.59090909090909,8.5,22.0,,Doherty,
515," Man tests positive in Qld, sparking alert", AAP General News Wire; Sydney," Sep 27, 2021",1.0,25.333333333333332,8.0,3.0,,,
516, ISO RULES TO BE EASED," Herald Sun; Melbourne, Vic."," Sep 27, 2021",0.0,33.61538461538461,9.692307692307692,13.0,,Doherty,
517, State plots a scenario for unvaccinated to re-enter the economy," The Australian; Canberra, A.C.T."," Sep 27, 2021",0.0,31.157894736842106,11.105263157894736,19.0,Burnet,,
518, VICS IN ISO WIN," The Daily Telegraph; Surry Hills, N.S.W."," Sep 27, 2021",0.0,31.0,9.666666666666666,3.0,,Doherty,
519, Reward for a jab done … one day," The Courier - Mail; Brisbane, Qld."," Sep 27, 2021",0.0,29.666666666666668,11.444444444444445,18.0,,Doherty,
520, Model to change isolation approach," The Courier - Mail; Brisbane, Qld."," Sep 27, 2021",0.0,33.4,10.7,10.0,,Doherty,
521, Qld told to prepare to reopen before Xmas, AAP Bulletin Wire; Sydney," Sep 27, 2021",0.0,24.68,8.08,25.0,,Doherty,
522, Qld told to prepare to reopen before Xmas, AAP General News Wire; Sydney," Sep 27, 2021",1.0,27.727272727272727,8.727272727272727,11.0,,,
523, Questions raised over regional roadmap COVID modelling," The Courier; Ballarat, Vic."," Sep 27, 2021",0.0,27.916666666666668,9.333333333333334,12.0,Burnet,,
524, ‘The cheap casualty’: David Littleproud slams Annastacia Palaszczuk’s Christmas closed border plan," News.com.au; Sydney, N.S.W."," Sep 26, 2021",0.0,30.72222222222222,11.38888888888889,18.0,,Doherty,
525, How exposure site quarantine rules could be relaxed, Herald Sun (Online); Melbourne," Sep 26, 2021",0.0,33.083333333333336,9.75,12.0,,Doherty,
526, Gold Coast Covid border reopening: Dramatic changes needed for tourism industry to survive, The Gold Coast Bulletin (Online); Southport," Sep 26, 2021",0.0,36.58620689655172,11.827586206896552,29.0,,Doherty,
527, Qld vaccine ad campaign fails to address reopening plans," The Courier - Mail (Online); Brisbane, Qld."," Sep 26, 2021",0.0,29.125,11.041666666666666,24.0,,Doherty,
528, Covid-19: NSW plots a scenario for unvaccinated to re-enter the economy," The Australian (Online); Ca nberra, A.C.T."," Sep 26, 2021",0.0,34.266666666666666,12.133333333333333,15.0,Burnet,,
529, Scott Morrison throws down gauntlet to rebel premiers," News.com .au; Sydney, N.S.W."," Sep 26, 2021",0.0,26.84090909090909,10.659090909090908,44.0,,Doherty,
530, POP-UP MEDICAL CENTRE," Herald Sun; Melbourne, Vic."," Sep 26, 2021",0.0,26.3,9.166666666666666,30.0,Burnet,,
531, POP-UP MEDICAL CENTRE," Herald Sun; Melbourne, Vic."," Sep 26, 2021",0.0,26.3,9.166666666666666,30.0,Burnet,,
532, POP-UP MEDICAL CENTRE," Herald Sun; Melbourne, Vic."," Sep 26, 2021",0.0,26.3,9.166666666666666,30.0,Burnet,,
533, Surviving in epicentre of city's outbreak," Sunday Age; Melbourne, Vic."," Sep 26, 2021",0.0,23.026785714285715,7.991071428571429,112.0,,,Thompson
534, LNP goes after Premier’s ‘misleading’ use of data," The Courier - Mail; Brisbane, Qld."," Sep 25, 2021",0.0,27.857142857142858,8.428571428571429,7.0,,Doherty,
535, Jeff’s Shed earmarked for makeshift Covid hospital amid case spike, Herald Sun (Online); Melbourne," Sep 25, 2021",0.0,27.515151515151516,10.181818181818182,33.0,Burnet,,
536," South Australian businesses urged to 'pivot' regardless of COVID-19 vaccination levels:   SA's public health chief has told the state's transition committee local businesses will need to ""pivot their business models"" rather than expect a ""a return to pre-COVID conditions"" even once the state reaches high levels of vaccine uptake.", ABC Premium News; Sydney," Sep 25, 2021",0.0,29.470588235294116,9.0,17.0,,Doherty,
537," Be patient, minister tells stranded Qlders", AAP Bulletin Wire; Sydney," Sep 25, 2021",0.0,32.666666666666664,12.444444444444445,18.0,,Doherty,
538," Be patient, minister tells stranded Qlders", AAP General News Wire; Sydney," Sep 25, 2021",0.0,32.666666666666664,12.444444444444445,18.0,,Doherty,
539, LNP goes after Premier’s ‘misleading’ use of data," The Courier - Mail; Brisbane, Qld."," Sep 25, 2021",0.0,27.857142857142858,8.428571428571429,7.0,,Doherty,
540, We need to work together to recover our freedoms," Weekend Australian; Canberra, A.C.T."," Sep 25, 2021",0.0,25.02777777777778,9.833333333333334,36.0,,Doherty,
541, Missing modelling: Victoria's regional roadmap lacking evidence," The Standard; Warrnambool, Vic."," Sep 25, 2021",0.0,32.0,10.6,5.0,Burnet,,
542, Missing modelling: Victoria's regional roadmap lacking evidence," The Standard; Warrnambool, Vic."," Sep 25, 2021",0.0,32.0,10.6,5.0,Burnet,,
543, Missing modelling: Victoria's regional roadmap lacking evidence," The Standard; Warrnambool, Vic."," Sep 25, 2021",0.0,32.0,10.6,5.0,Burnet,,
544, System under stress," Central Western Daily; Orange, N.S.W."," Sep 25, 2021",0.0,25.714285714285715,9.261904761904763,42.0,,Doherty,
545, System under stress," Daily Liberal and Macquarie Advocate; Dubbo, N.S.W."," Sep 25, 2021",0.0,25.714285714285715,9.261904761904763,42.0,,Doherty,
546, System under stress," Western Advocate; Bathurst, N.S.W."," Sep 25, 2021",0.0,25.714285714285715,9.261904761904763,42.0,,Doherty,
547, System under stress," The Northern Daily Leader; Tamworth, N.S.W."," Sep 25, 2021",0.0,25.714285714285715,9.261904761904763,42.0,,Doherty,
548, Vaccinated youth key to Covid-19 freedom," Waikato Times; Hamilton, New Zealand"," Sep 25, 2021",0.0,23.84090909090909,7.636363636363637,44.0,,,Thompson
549, LNP want Premier probed by ethics committee over Doherty Institute modelling ‘misuse’," The Courier - Mail (Online); Brisbane, Qld."," Sep 24, 2021",0.0,28.333333333333332,9.4,15.0,,Doherty,
550, ‘Delta is the gift we don’t want from ScoMo’: Miles slams ‘dishonest’ reopening plan," The Courier - Mail (Online); Brisbane, Qld."," Sep 24, 2021",0.0,63.0,25.428571428571427,7.0,,Doherty,
551, Premier Annastacia Palaszczuk referred to Queensland Speaker over comments on Doherty Institute modelling:   Queensland Premier Annastacia Palaszczuk is referred to the Speaker by the opposition who allege she deliberately misled Parliament over Doherty Institute modelling predicting COVID-19 deaths., ABC Premium News; Sydney," Sep 24, 2021",0.0,28.037037037037038,9.851851851851851,27.0,,Doherty,
552," No new COVID-19 cases recorded in Queensland, mask requirements in public venues to ease as Miles says border debate 'bizarre':   Deputy Premier Steven Miles says the Delta strain of COVID-19 is the Christmas gift Queenslanders do not want from Prime Minister Scott Morrison. His comments come as the state reports another day of no new cases for Queensland and a slight easing of mask restrictions.", ABC Premium News; Sydney," Sep 24, 2021",0.0,31.357142857142858,10.892857142857142,28.0,,Doherty,
553, Premier draws a line on borders," The Australian; Canberra, A.C.T."," Sep 24, 2021",0.0,28.05128205128205,9.743589743589743,39.0,,Doherty,
554, Premier draws a line on borders," The Australian; Canberra, A.C.T."," Sep 24, 2021",0.0,28.05128205128205,9.743589743589743,39.0,,Doherty,
555, Premier draws a line on borders," The Australian; Canberra, A.C.T."," Sep 24, 2021",0.0,28.05128205128205,9.743589743589743,39.0,,Doherty,
556, Protest against Qld reopening too soon, AAP Bulletin Wire; Sydney," Sep 24, 2021",0.0,29.357142857142858,10.071428571428571,14.0,,Doherty,
557, Qlders told to wait for clarity on borders, AAP General News Wire; Sydney," Sep 24, 2021",1.0,29.77777777777778,13.222222222222221,9.0,,,
558, Protest against Qld reopening too soon, AAP General News Wire; Sydney," Sep 24, 2021",0.0,29.357142857142858,10.071428571428571,14.0,,Doherty,
559, NSW records 1043 new local COVID-19 cases, AAP General News Wire; Sydney," Sep 24, 2021",0.0,29.25,10.0,16.0,Burnet,Doherty,
560, Peak on NSW hospitals could be worse, AAP Bulletin Wire; Sydney," Sep 24, 2021",0.0,26.2,7.866666666666666,15.0,Burnet,Doherty,
561, System under stress," The Daily Advertiser; Wagga Wagga, N.S.W."," Sep 24, 2021",0.0,25.714285714285715,9.261904761904763,42.0,,Doherty,
562, Is reopening model right on hospitals?," The Age; Melbourne, Vic."," Sep 24, 2021",0.0,26.869565217391305,8.565217391304348,23.0,Burnet,Doherty,Blakely
563, Doherty expert agrees Delta strain could push NSW hospitalisations higher than initially thought," News.com.au; Sydney, N.S.W."," Sep 23, 2021",0.0,34.27272727272727,12.363636363636363,11.0,Burnet,Doherty,
564, Mask restriction eased as Qld records zero new local Covid cases," News.com.au; Sydney, N.S.W."," Sep 23, 2021",0.0,27.15,10.2,20.0,,Doherty,
565," COVID updates: Victorian police confirmed close contacts after case attended Melbourne protests — as it happened:   Officers have been identified as close contacts of a COVID-positive case who was at the protests in Melbourne this week, Victoria Police say.", ABC Premium News; Sydney," Sep 23, 2021",0.0,106.0,35.0,3.0,,Doherty,
566, Coronavirus: Premier Annastacia Palaszczuk casts doubt on opening Queensland borders," The Australian (Online); Canberra, A.C.T."," Sep 23, 2021",0.0,26.8,9.2,40.0,,Doherty,
567, Qld Premier Annastacia Palaszczuk fires up at reporters questioning tough border stance," News.com.au; Sydney, N.S.W."," Sep 23, 2021",0.0,32.18518518518518,11.518518518518519,27.0,,Doherty,
568, Peak on NSW hospitals could be worse, AAP General News Wire; Sydney," Sep 23, 2021",0.0,29.8,9.3,10.0,Burnet,Doherty,
569, Hospitalisations may be worse than thought, AAP Bulletin Wire; Sydney," Sep 23, 2021",0.0,25.75,8.321428571428571,28.0,,Doherty,
570, Hospitalisations may be worse than thought, AAP General News Wire; Sydney," Sep 23, 2021",0.0,27.2,8.666666666666666,15.0,,Doherty,
571, System under stress," Illawarra Mercury; Wollongong, N.S.W."," Sep 23, 2021",0.0,25.714285714285715,9.261904761904763,42.0,,Doherty,
572, What Aussies would have to do to avoid lockdowns," The Northern Advocate; Whangarei, New Zealand"," Sep 22, 2021",0.0,35.21052631578947,11.368421052631579,19.0,,Doherty,Blakely
573, What Aussies would have to do to avoid lockdowns," Hawkes Bay Today; Hastings, New Zealand"," Sep 22, 2021",0.0,34.31578947368421,11.210526315789474,19.0,,Doherty,Blakely
574, What Aussies would have to do to avoid lockdowns," The Daily Post; Rotorua, New Zealand"," Sep 22, 2021",0.0,35.21052631578947,11.368421052631579,19.0,,Doherty,Blakely
575, What Aussies would have to do to avoid lockdowns," Bay of Plenty Times; Tauranga, New Zealand"," Sep 22, 2021",0.0,35.21052631578947,11.368421052631579,19.0,,Doherty,Blakely
576, What Aussies would have to do to avoid lockdowns," Wanganui Chronicle; Wanganui, New Zealand"," Sep 22, 2021",0.0,35.21052631578947,11.368421052631579,19.0,,Doherty,Blakely
577, What Aussies would have to do to avoid lockdowns," The New Zealand Herald; Auckland, New Zealand"," Sep 22, 2021",0.0,35.0,11.31578947368421,19.0,,Doherty,Blakely
578," Victoria records 766 new local cases of COVID-19 and four deaths, protester in hospital with coronavirus:   A man who attended yesterdays protests has tested positive to COVID, the ABC understands, as Victoria records its highest single-day tally of the outbreak so far.", ABC Premium News; Sydney," Sep 22, 2021",0.0,24.442307692307693,8.576923076923077,52.0,Burnet,,
579, Thousands of retired healthcare workers to return to the frontline as Covid ICU surge approaches," News.com.au; Sydney, N.S.W."," Sep 22, 2021",0.0,30.88888888888889,10.722222222222221,18.0,Burnet,,
580, Media Release: Minister for Defence Industry - Op-Ed - AIDN Quarterly Newsletter (September), MediaNet Press Release Wire; Sydney," Sep 22, 2021",1.0,6.0,1.0,1.0,,,
581, More data needed on kids’ jabs: doctors," The Australian; Canberra, A.C.T."," Sep 22, 2021",0.0,32.85,12.4,20.0,,Doherty,
582, Uncivil war a disaster of Premier’s making," Herald Sun; Melbourne, Vic."," Sep 22, 2021",0.0,29.419354838709676,10.516129032258064,31.0,Burnet,,
583, Non-Covid healthcare ‘is being compromised’," The Australian; Canberra, A.C.T."," Sep 22, 2021",0.0,34.90909090909091,13.545454545454545,11.0,,Doherty,
584, System under stress," Southern Highland News; Bowral, N.S.W."," Sep 22, 2021",0.0,25.714285714285715,9.261904761904763,42.0,,Doherty,
585, System under stress," South Coast Register; Nowra, N.S.W."," Sep 22, 2021",0.0,25.714285714285715,9.261904761904763,42.0,,Doherty,
586, System under stress," Goulburn Post; Goulburn, N.S.W."," Sep 22, 2021",0.0,25.714285714285715,9.261904761904763,42.0,,Doherty,
587, Pandemic pressure: Can NSW rural and regional health cope?," Port Macquarie News; Port Macquarie, N.S.W."," Sep 22, 2021",0.0,26.214285714285715,9.404761904761905,42.0,,Doherty,
588, Pandemic pressure: Can NSW rural and regional health cope?," Port Macquarie News; Port Macquarie, N.S.W."," Sep 22, 2021",0.0,26.023255813953487,9.255813953488373,43.0,,Doherty,
